tweetId,strategyId,annotationId,startTime,end_time,surveyCode,fluency,informativeness,persuasiveness,soundness,fluency2,informativeness2,persuasiveness2,soundness2,hatefulness
70,6,3,2023-01-16 12:46:45,2023-01-16 12:49:43,fDEELWQwt4SXDUhC,4,5,5,5,4,2,1,2,4
70,6,1,2023-01-16 12:41:47,2023-01-16 12:49:51,k7H3Jc2OJV8tDFBV,3,3,2,2,4,2,4,5,1
71,6,2,2023-01-16 12:57:03,2023-01-16 12:58:26,NMd1XiG8GC9rt6Ej,5,5,5,5,1,1,1,1,5
71,6,1,2023-01-16 12:56:45,2023-01-16 12:59:09,53bjy1bTMc5GGjlK,5,5,5,5,5,4,1,2,5
71,6,3,2023-01-16 13:01:49,2023-01-16 13:04:03,fF7l2bvPKXIovC2O,5,3,5,4,5,1,1,1,5
72,6,2,2023-01-16 13:12:05,2023-01-16 13:13:30,PXc5sl7EiG9CA8tW,1,1,3,4,3,3,2,2,4
72,6,3,2023-01-16 13:13:38,2023-01-16 13:15:41,HZTONnYQRVHX0JSy,5,3,5,5,4,1,1,1,5
73,6,1,2023-01-16 13:21:30,2023-01-16 13:23:34,xgmYidNKL0AgKv8M,4,3,4,3,2,4,2,3,3
73,6,3,2023-01-16 13:22:54,2023-01-16 13:24:27,lhXQ2jWf4qkk24SM,5,5,5,5,5,5,5,5,4
73,6,2,2023-01-16 13:21:54,2023-01-16 13:25:27,lQhPcUPeF2GSyktG,3,3,4,5,3,2,1,1,4
74,6,2,2023-01-16 13:28:08,2023-01-16 13:29:13,1gaqfn8HbamYkSBw,4,4,4,4,5,4,4,4,3
74,6,1,2023-01-16 13:26:58,2023-01-16 13:29:27,IkZZyHlJwY9y3Vi5,5,5,2,2,5,5,5,5,1
74,6,3,2023-01-16 13:28:38,2023-01-16 13:30:33,hne1d0DRg59PDom0,5,3,3,1,5,3,2,3,4
75,6,1,2023-01-16 13:37:37,2023-01-16 13:39:47,tHU2GdeJOPsgbXkp,5,5,5,5,2,1,1,2,5
72,6,1,2023-01-16 13:41:23,2023-01-16 13:42:56,n3Zo6c9rgQkupal5,5,5,5,5,3,1,1,1,5
75,6,3,2023-01-16 13:43:50,2023-01-16 13:47:58,iv4VUUSQtcJm7OPJ,3,4,3,2,1,1,2,2,4
76,6,1,2023-01-16 13:54:24,2023-01-16 13:55:49,7ljJDZfhbKcc4pr2,5,5,5,5,5,2,1,1,5
76,6,3,2023-01-16 13:56:44,2023-01-16 13:58:50,cWAJ5BzG62G8txZE,5,4,5,5,5,3,1,2,5
76,6,2,2023-01-16 13:55:58,2023-01-16 13:59:46,7U8emVoBnXziMfa0,4,3,4,5,5,2,1,1,5
77,6,1,2023-01-16 13:59:33,2023-01-16 14:00:46,kfl0fdzKltqdvCan,4,5,4,4,3,4,3,3,4
77,6,2,2023-01-16 14:07:00,2023-01-16 14:08:56,dp5bLs2F2fI7eIuH,4,3,5,5,1,2,1,1,5
75,6,2,2023-01-16 14:09:18,2023-01-16 14:11:23,Kz1ODlToP9SYdDaY,5,5,5,5,2,3,4,3,5
78,6,1,2023-01-16 14:17:30,2023-01-16 14:19:25,hT3Z6ywDWuBv97ow,5,5,5,5,5,2,1,1,5
78,6,2,2023-01-16 14:17:56,2023-01-16 14:19:53,ZVtQ4Wq0LtylEaII,5,5,5,5,5,3,2,4,5
78,6,3,2023-01-16 14:19:39,2023-01-16 14:21:28,PMcBzahLa9oJxGZw,5,5,4,5,5,4,1,1,5
79,6,1,2023-01-16 14:24:02,2023-01-16 14:25:27,xt6ESJsnHJD188AL,4,3,2,3,4,5,5,5,1
79,6,2,2023-01-16 14:28:20,2023-01-16 14:30:27,m4Q3e77oSry0wPHe,3,1,4,5,4,1,1,1,5
80,6,1,2023-01-16 14:31:30,2023-01-16 14:32:19,hMR78I8lnA468zeu,5,5,5,5,1,1,1,1,5
80,6,2,2023-01-16 14:33:14,2023-01-16 14:35:58,r7t6zgpyjVlSp4zz,5,4,5,5,5,4,1,1,5
81,6,1,2023-01-16 14:34:51,2023-01-16 14:36:30,AVbxNbTfsjF9v6BI,5,1,1,1,5,4,5,5,1
81,6,2,2023-01-16 14:36:01,2023-01-16 14:37:40,AsxCc3GTafrHjEeM,4,3,5,5,5,1,1,1,5
77,6,3,2023-01-16 14:38:25,2023-01-16 14:39:50,8Dw0To1ioyTdQzed,3,3,1,1,4,4,5,5,1
81,6,3,2023-01-16 14:36:24,2023-01-16 14:39:51,5eVIVdlVGFlxBt0m,5,5,5,5,5,5,5,5,3
82,6,1,2023-01-16 14:44:06,2023-01-16 14:46:32,mVJNzFOmNiLYOAwT,4,1,4,5,4,1,1,1,5
82,6,2,2023-01-16 14:44:44,2023-01-16 14:46:52,uM1lqalOFzTpJwDR,5,4,5,5,2,2,4,4,5
82,6,3,2023-01-16 14:46:07,2023-01-16 14:46:56,r8pjQK54knNAHQUy,4,1,1,4,4,1,1,4,2
83,6,1,2023-01-16 14:48:30,2023-01-16 14:50:27,bSjRwem0MLnGEZn4,5,5,5,5,5,1,1,1,5
83,6,3,2023-01-16 14:54:23,2023-01-16 14:56:42,AV09Zr4fekZEeJyL,5,5,5,5,4,2,1,1,5
79,6,3,2023-01-16 14:58:45,2023-01-16 14:59:59,dBXJ4ZL45y77D7DG,5,5,5,5,1,1,1,1,5
84,6,1,2023-01-16 15:02:47,2023-01-16 15:05:47,bSQdNkIf3pSxDTCZ,5,5,5,5,1,1,1,1,5
84,6,2,2023-01-16 15:04:40,2023-01-16 15:06:04,MGlAeIeRaPuT0q42,5,5,5,5,4,3,3,2,5
80,6,3,2023-01-16 15:04:20,2023-01-16 15:07:02,Fh21ezw5kGpNL5kz,4,3,1,3,4,3,1,3,3
84,6,3,2023-01-16 15:08:38,2023-01-16 15:09:33,zwv4MKVr8QulAn5e,5,3,5,5,1,1,1,1,5
83,6,2,2023-01-16 15:22:38,2023-01-16 15:23:29,wfI8ETzsaNnnBsQP,2,2,2,3,3,2,2,3,2
85,6,2,2023-01-16 15:24:25,2023-01-16 15:25:21,vLdukJgYZG2YD8dv,5,5,5,4,5,3,1,1,5
85,6,1,2023-01-16 15:24:10,2023-01-16 15:25:56,6LDRkHIayeXfg3Dl,5,1,3,3,2,4,3,4,5
85,6,3,2023-01-16 15:28:08,2023-01-16 15:29:51,hAwD29KtSCRGLJ4C,4,5,5,4,2,2,2,2,5
86,6,1,2023-01-16 15:32:20,2023-01-16 15:33:41,LOlwwLPb4htijsuC,5,5,5,5,5,5,5,5,5
86,6,2,2023-01-16 15:34:22,2023-01-16 15:35:40,hRs07s3hCmA53KOu,5,5,5,5,4,5,4,4,4
86,6,3,2023-01-16 15:35:00,2023-01-16 15:38:15,y7HaEpHOIPhVl0En,5,3,4,4,5,3,1,1,4
87,6,1,2023-01-16 15:45:11,2023-01-16 15:47:13,LBnGcns6PcwBEjZp,4,3,3,2,4,4,4,3,4
87,6,3,2023-01-16 15:46:39,2023-01-16 15:48:08,nvy591pNIicP6Acn,1,3,3,2,1,4,3,2,5
87,6,2,2023-01-16 15:45:45,2023-01-16 15:48:22,pVSGdexwLXn0ucDR,4,5,3,5,4,5,4,5,5
88,6,3,2023-01-16 15:49:48,2023-01-16 15:51:24,buInPb0dKPAUV4NK,2,1,1,1,2,2,2,2,4
88,6,1,2023-01-16 15:49:18,2023-01-16 15:51:29,KKCSgPx8WYIOFobo,5,3,4,4,5,2,2,2,5
88,6,2,2023-01-16 15:49:45,2023-01-16 15:51:42,qO6km6zKanc34f09,1,1,1,1,1,1,1,1,5
89,6,3,2023-01-16 15:55:23,2023-01-16 15:56:52,hU0Oo5WCTpIZOvAZ,5,5,5,5,5,4,3,3,5
90,6,1,2023-01-16 15:57:45,2023-01-16 16:00:23,XfDmH6GQCUbZ1HWE,5,1,1,1,1,1,1,1,5
90,6,2,2023-01-16 16:00:37,2023-01-16 16:01:39,UCtWJ9FCwmv19r5V,2,3,1,4,1,3,2,4,3
89,6,1,2023-01-16 15:52:42,2023-01-16 16:02:01,nO3d0AOOg3rWDIYc,5,4,5,5,5,2,1,1,5
90,6,3,2023-01-16 16:02:57,2023-01-16 16:06:20,MMGBKsYK3BLO7rCe,5,5,5,5,5,3,2,1,5
91,6,1,2023-01-16 16:06:27,2023-01-16 16:07:30,SQYClC0dyWcYul8e,5,5,5,5,1,1,1,1,5
91,6,2,2023-01-16 16:06:51,2023-01-16 16:08:03,od0uN21ss7lou1bm,5,5,5,5,4,4,2,2,5
92,6,1,2023-01-16 16:09:43,2023-01-16 16:10:42,arm0W7rz5czhI1xt,3,3,4,4,3,4,3,3,3
92,6,3,2023-01-16 16:10:09,2023-01-16 16:11:43,nPFGZkuQovDkIOcK,5,5,5,5,5,4,5,5,5
92,6,2,2023-01-16 16:09:59,2023-01-16 16:11:59,GbPMduk8y3arHcXs,5,5,5,5,4,3,1,1,5
93,6,1,2023-01-16 16:16:06,2023-01-16 16:17:12,KIcobep7K1fgqPIO,3,3,3,4,5,5,5,5,5
94,6,1,2023-01-16 16:23:09,2023-01-16 16:24:10,BMKTSoyyOeUZuaWF,3,2,3,2,3,2,2,3,3
93,6,2,2023-01-16 16:18:13,2023-01-16 16:26:25,kQFSD0DgvPwGW0Tu,5,4,4,4,4,3,2,1,5
94,6,2,2023-01-16 16:26:21,2023-01-16 16:27:46,s4nud4chrqTJLG7d,4,3,3,4,2,2,3,2,4
89,6,2,2023-01-16 16:24:56,2023-01-16 16:28:04,divY9J6rYwdIGLjO,1,5,5,5,5,4,1,1,5
91,6,3,2023-01-16 16:37:52,2023-01-16 16:40:24,rD4Zd2zBy5XvG5Vm,5,5,5,5,5,2,1,1,4
95,6,1,2023-01-16 16:41:33,2023-01-16 16:42:40,vIY8qzjtJ5dViDCp,5,5,5,5,5,4,1,1,5
95,6,2,2023-01-16 16:41:45,2023-01-16 16:44:28,IOXDW2dJ8QikZIRH,4,1,2,3,4,1,1,1,4
95,6,3,2023-01-16 16:43:50,2023-01-16 16:44:50,t5aUgotnX6vi6Bvg,5,5,5,5,1,1,1,1,5
96,6,2,2023-01-16 16:47:33,2023-01-16 16:50:14,I4ZjFFzbL5OBhWoO,2,3,3,3,3,4,4,3,4
96,6,3,2023-01-16 16:49:30,2023-01-16 16:51:15,BxxQkCNoZwP3oVbG,5,5,3,3,5,5,4,4,4
93,6,3,2023-01-16 16:51:06,2023-01-16 16:53:28,HD585yg1Vv6eZ3aF,5,5,5,5,1,1,1,1,5
97,6,1,2023-01-16 16:56:17,2023-01-16 16:57:23,8FxClhZ2m0ty4LuB,5,5,5,5,3,2,1,1,5
97,6,2,2023-01-16 16:57:55,2023-01-16 16:59:01,ycA5u7oOnLtcHT2G,3,4,4,4,3,3,2,4,4
94,6,3,2023-01-16 16:57:38,2023-01-16 16:59:13,qJMTg7b5CKCwvycf,4,5,4,5,3,4,3,4,4
97,6,3,2023-01-16 17:07:34,2023-01-16 17:10:10,necr7Xh8emRoJsxB,4,4,4,5,5,4,4,3,4
98,6,1,2023-01-16 17:11:53,2023-01-16 17:13:10,xPrV9iKIcedGIUGJ,5,4,4,4,4,5,5,5,2
98,6,2,2023-01-16 17:12:22,2023-01-16 17:16:26,jPY3XggKZxsBC9fN,4,2,1,1,5,5,2,3,5
96,6,1,2023-01-16 17:22:28,2023-01-16 17:23:43,upJPzUN7ZZ2jFCAW,5,5,5,5,5,4,1,4,5
100,6,1,2023-01-16 17:27:06,2023-01-16 17:27:39,DLtlkMLxFuNHmYC3,5,4,4,4,1,1,3,1,5
99,6,1,2023-01-16 17:24:28,2023-01-16 17:27:40,GznMkrLo2CXM2RzK,5,3,4,4,5,3,4,4,4
99,6,2,2023-01-16 17:24:37,2023-01-16 17:27:57,VPdqGkd07AboaP64,5,5,5,5,3,1,1,3,5
99,6,3,2023-01-16 17:29:02,2023-01-16 17:30:00,fL2mXTHrq1xiCF05,5,5,5,5,4,3,2,2,5
100,6,3,2023-01-16 17:31:22,2023-01-16 17:33:55,uu7kzvhAAURhPOtS,5,5,5,5,3,2,4,1,5
98,6,3,2023-01-16 17:45:30,2023-01-16 17:46:25,0RWWh8dGqCJYVGhk,4,4,5,5,4,4,3,3,4
100,6,2,2023-01-16 17:59:56,2023-01-16 18:00:36,E4WjWodQthBKWKJp,5,5,5,5,1,1,1,1,5
