tweetId,strategyId,annotationId,startTime,end_time,surveyCode,fluency,informativeness,persuasiveness,soundness,fluency2,informativeness2,persuasiveness2,soundness2,hatefulness
69,7,2,2023-01-16 13:06:12,2023-01-16 13:08:22,RQ2uQMpCfHujUh2m,4,4,4,3,5,5,5,4,4
71,7,1,2023-01-16 13:06:51,2023-01-16 13:08:24,7dOs0NdtBbS8T74J,5,1,1,3,5,5,5,5,4
71,7,2,2023-01-16 13:07:52,2023-01-16 13:11:05,DU7XAiZ15XIgRqox,4,4,4,5,2,3,2,2,5
71,7,3,2023-01-16 13:10:25,2023-01-16 13:12:32,V3YYciYK5wNqW2ri,3,2,3,2,4,3,3,3,3
72,7,2,2023-01-16 13:18:36,2023-01-16 13:20:28,nquqThVuMUiqaqHW,5,5,5,5,4,3,2,5,4
72,7,3,2023-01-16 13:20:32,2023-01-16 13:23:35,q14OFxAGvRe6VtIq,4,4,4,4,4,5,4,5,5
73,7,1,2023-01-16 13:23:41,2023-01-16 13:26:47,1OG4uytG3Yo0Atmn,1,1,1,1,1,1,1,1,5
73,7,2,2023-01-16 13:26:02,2023-01-16 13:27:39,33dPMUb7VlmKE9QN,3,2,2,2,3,3,2,3,4
73,7,3,2023-01-16 13:26:10,2023-01-16 13:28:46,nrH9NySFp5qWMynl,4,2,2,4,4,2,2,4,4
74,7,3,2023-01-16 13:37:31,2023-01-16 13:39:31,0LXaqesmaNIpyhFe,5,3,3,4,5,5,4,4,4
75,7,1,2023-01-16 13:44:40,2023-01-16 13:45:44,lqxGFSq6ZIsKYHka,4,3,4,3,5,3,4,3,4
72,7,1,2023-01-16 13:49:42,2023-01-16 13:50:48,LqQwECmshetcX56w,5,3,4,4,5,2,2,1,5
76,7,3,2023-01-16 13:58:49,2023-01-16 14:00:21,jjQMcoOLkX2yydvM,2,3,3,4,3,5,4,3,5
76,7,1,2023-01-16 13:58:05,2023-01-16 14:03:45,khdhNniTO84Vgzhu,4,5,5,5,4,5,1,1,5
74,7,1,2023-01-16 14:01:28,2023-01-16 14:05:24,mAM8wkjWvE5HsuBi,4,3,5,4,4,5,4,4,4
74,7,2,2023-01-16 14:05:27,2023-01-16 14:09:08,SuCRIN5zmiP0p0fM,2,2,2,2,2,2,2,2,3
77,7,1,2023-01-16 14:10:50,2023-01-16 14:12:51,666QcfU1VnYwpI7w,4,4,5,5,4,4,3,4,5
77,7,3,2023-01-16 14:14:50,2023-01-16 14:17:10,iWYmXiRbxWMhAbYu,5,5,5,5,5,5,5,5,5
76,7,2,2023-01-16 13:58:14,2023-01-16 14:17:46,5R44OobRqLjx4JCt,5,3,4,4,1,4,3,3,4
75,7,2,2023-01-16 14:21:01,2023-01-16 14:21:53,eqMvojNhdubrId4d,3,4,4,2,4,3,4,2,5
78,7,1,2023-01-16 14:21:37,2023-01-16 14:22:48,TP43Tok0VmMMgr3E,4,3,4,4,2,2,3,2,5
75,7,3,2023-01-16 14:22:05,2023-01-16 14:24:01,zJBU50BLvQ79C1KR,2,3,1,1,2,3,1,1,5
78,7,3,2023-01-16 14:23:33,2023-01-16 14:25:28,tRn7RUUYECAd770b,4,5,4,5,3,4,4,4,4
78,7,2,2023-01-16 14:22:49,2023-01-16 14:29:27,3sDV0KwKeh8QCADZ,5,5,5,5,5,5,4,5,5
79,7,1,2023-01-16 14:28:57,2023-01-16 14:31:44,qGXyh3U6pHlnoyYa,5,3,5,5,3,1,1,1,5
80,7,3,2023-01-16 14:34:21,2023-01-16 14:35:13,wHbcbfSYLl9SxuPz,4,2,4,4,3,5,3,5,5
80,7,2,2023-01-16 14:34:16,2023-01-16 14:35:26,SlI51EtXx0FXIR67,5,5,5,5,1,3,1,1,5
80,7,1,2023-01-16 14:33:57,2023-01-16 14:35:35,87yVZHHmnWuCX28a,5,1,5,5,1,1,1,1,5
79,7,2,2023-01-16 14:29:17,2023-01-16 14:37:29,M9o0BibL4RYqf2bS,3,4,1,3,3,3,2,3,4
79,7,3,2023-01-16 14:30:14,2023-01-16 14:38:55,6P4QSPwspM53TEoI,4,4,4,4,1,1,1,1,5
81,7,1,2023-01-16 14:37:22,2023-01-16 14:39:46,6niwYdqgnBWKZXhO,1,2,3,2,3,4,2,3,2
81,7,3,2023-01-16 14:41:09,2023-01-16 14:43:03,t9Be2a3sEmqo6zML,2,2,1,1,1,2,1,2,5
82,7,2,2023-01-16 14:47:01,2023-01-16 14:48:51,5MFICHiKgg0cJrLQ,4,4,5,4,2,2,1,2,5
82,7,3,2023-01-16 14:47:51,2023-01-16 14:49:28,6U9kh8gXoeLOPD3x,4,5,5,5,5,4,4,4,5
82,7,1,2023-01-16 14:51:14,2023-01-16 14:52:57,10wzZ5blYDrUVIYq,1,1,1,1,1,1,1,1,4
83,7,2,2023-01-16 14:56:51,2023-01-16 14:58:55,iDDF4ZwFL2hoYWA7,5,5,5,4,5,5,5,5,5
83,7,1,2023-01-16 14:56:27,2023-01-16 15:00:10,4xhf43WfXYIzR2kT,4,3,1,2,3,3,1,2,5
81,7,2,2023-01-16 15:11:02,2023-01-16 15:11:53,ByiR0OZoT65e26xs,4,4,4,4,2,3,2,5,4
77,7,2,2023-01-16 15:12:59,2023-01-16 15:13:39,Tq1bEW2SdB35czCo,5,4,3,2,4,5,4,5,3
84,7,1,2023-01-16 15:13:54,2023-01-16 15:15:53,YG3helTZvTYKsMFH,4,4,4,4,5,2,1,2,5
84,7,2,2023-01-16 15:15:33,2023-01-16 15:17:06,jr6mIlQBCbWDFlgu,3,2,2,3,4,4,4,5,5
84,7,3,2023-01-16 15:23:33,2023-01-16 15:29:22,A1InqBUDXSKqW7JL,5,4,3,3,5,4,3,4,5
85,7,2,2023-01-16 15:28:12,2023-01-16 15:29:51,1yS5N3sqjfZGkost,4,4,2,2,4,5,5,5,5
85,7,3,2023-01-16 15:34:02,2023-01-16 15:34:29,6fhInlkA9fzKW0r5,5,5,5,5,5,5,5,5,5
83,7,3,2023-01-16 15:31:47,2023-01-16 15:37:06,4jYC8W3yE4XnMtn0,4,4,4,4,4,4,4,4,5
86,7,2,2023-01-16 15:36:00,2023-01-16 15:38:41,VC2fvsYoeQPCNQNu,5,4,4,5,5,5,5,5,5
86,7,3,2023-01-16 15:36:33,2023-01-16 15:39:57,UCQlP4wNMaxy8fUP,3,3,4,4,5,5,5,5,5
87,7,2,2023-01-16 15:47:32,2023-01-16 15:50:04,N9OFowkuWvCCcvhK,3,1,3,1,1,5,1,1,5
88,7,1,2023-01-16 15:50:18,2023-01-16 15:52:23,mxIX5dZgAD9c1lxE,3,2,2,3,3,3,2,3,4
87,7,3,2023-01-16 15:49:00,2023-01-16 15:52:34,lPSKp2U0p3Y3bxQN,2,4,1,3,3,3,1,3,5
88,7,2,2023-01-16 15:50:41,2023-01-16 15:55:44,zmXMRK0rMGweJfQY,2,3,2,1,2,3,3,2,4
88,7,3,2023-01-16 15:52:28,2023-01-16 15:56:59,MLO9V6HlfP6GVbJa,2,4,3,4,4,3,1,1,5
89,7,3,2023-01-16 15:57:14,2023-01-16 15:58:14,CqP3JVFv8kCRg8Kp,4,4,4,4,1,3,1,1,4
89,7,1,2023-01-16 15:56:39,2023-01-16 15:58:24,RKFbU8reD5k4hNwK,3,4,4,3,3,3,2,4,3
85,7,1,2023-01-16 15:59:27,2023-01-16 16:00:15,eU8pHBvpCocPs1qW,3,2,4,3,3,3,3,2,3
90,7,2,2023-01-16 16:03:25,2023-01-16 16:04:27,bu8ijyuHleKMDxxy,5,5,5,5,5,5,5,5,5
90,7,3,2023-01-16 16:05:05,2023-01-16 16:07:46,z9sV6ovMXo1013xe,5,5,5,5,5,4,4,5,5
86,7,1,2023-01-16 16:05:44,2023-01-16 16:08:52,vxuD08MdQFmrRDYL,5,4,4,5,5,5,5,5,5
91,7,1,2023-01-16 16:07:01,2023-01-16 16:08:59,AyO038pzPsTf0Xj4,3,4,4,4,1,1,1,1,4
91,7,3,2023-01-16 16:09:09,2023-01-16 16:10:10,ABpTPKv6FwRXE9SK,4,4,5,4,4,4,5,4,5
91,7,2,2023-01-16 16:09:07,2023-01-16 16:11:13,HeKIBTkt0UGhDTQC,5,5,5,5,3,1,1,1,5
89,7,2,2023-01-16 15:57:05,2023-01-16 16:11:50,evGADBhnMdG70Ifb,2,2,1,2,4,5,5,4,5
92,7,1,2023-01-16 16:11:28,2023-01-16 16:12:13,54ynrCPCmTGmtHFh,5,3,4,5,5,4,4,5,5
92,7,3,2023-01-16 16:13:26,2023-01-16 16:14:40,IQDeMux3LBiM4s83,2,1,1,1,2,1,1,1,4
87,7,1,2023-01-16 16:17:37,2023-01-16 16:19:19,12Ce8rVNxY6CPGEO,4,4,3,4,4,5,4,4,4
93,7,3,2023-01-16 16:21:24,2023-01-16 16:22:49,V4VDVQRyga8LpVQE,3,3,3,3,3,3,3,3,4
93,7,2,2023-01-16 16:21:22,2023-01-16 16:23:13,tk8hw6lYtUgk6j30,2,3,3,3,3,2,2,2,4
92,7,2,2023-01-16 16:11:38,2023-01-16 16:23:42,ZPL9YawC7Tyv7Bqz,4,4,4,5,2,2,2,2,4
94,7,1,2023-01-16 16:27:22,2023-01-16 16:28:52,BFPgllJGEkM3aTek,4,3,4,4,2,4,3,4,4
94,7,2,2023-01-16 16:31:33,2023-01-16 16:33:20,EwTEkJaT9casHC8w,5,4,3,5,5,4,4,5,4
90,7,1,2023-01-16 16:35:54,2023-01-16 16:37:22,xiYFJLtCtQpZo2Pq,5,2,5,5,5,1,1,1,5
95,7,3,2023-01-16 16:46:04,2023-01-16 16:46:45,Zk27NloXXKmqCv23,5,5,5,5,4,3,2,2,5
95,7,2,2023-01-16 16:45:40,2023-01-16 16:47:32,tzY0cdwiohleVGed,5,5,5,5,5,5,5,5,5
95,7,1,2023-01-16 16:44:27,2023-01-16 16:49:12,5jzCTR9lxTl8JfFW,5,5,5,5,5,3,1,3,5
96,7,1,2023-01-16 16:52:50,2023-01-16 16:54:36,zP9Yg4DGni09ziZB,4,4,5,4,1,2,2,2,5
96,7,3,2023-01-16 16:53:45,2023-01-16 16:56:41,ShorJ6X71deMZ41T,4,5,4,5,4,4,3,3,4
93,7,1,2023-01-16 16:51:53,2023-01-16 16:58:12,6iCFY2QE0GK1e1Ny,4,4,3,3,3,3,2,3,4
96,7,2,2023-01-16 16:53:26,2023-01-16 17:01:16,vsXdx2amAxLfQ4g0,2,2,2,2,4,4,5,5,4
94,7,3,2023-01-16 17:04:01,2023-01-16 17:07:51,11nPZQdOrWYcnE7f,1,1,1,1,1,1,1,1,5
97,7,1,2023-01-16 17:08:43,2023-01-16 17:10:28,frAJnXbjNJkNqxye,4,5,5,5,1,2,1,1,5
97,7,2,2023-01-16 17:09:51,2023-01-16 17:11:29,n3twuMLuGf5R14mC,3,4,3,4,3,2,1,1,5
97,7,3,2023-01-16 17:10:41,2023-01-16 17:12:14,kOMTQ8pfsjRxGDO3,4,4,4,5,2,3,2,3,5
98,7,1,2023-01-16 17:15:37,2023-01-16 17:16:43,LChxBzvDFupr3dvu,2,2,2,2,3,2,3,3,4
98,7,2,2023-01-16 17:15:48,2023-01-16 17:17:06,vMNWhtckITagek1X,1,1,1,1,1,1,1,1,4
98,7,3,2023-01-16 17:23:30,2023-01-16 17:24:51,yPOCFsL4B33Wfxn2,3,3,2,3,5,5,5,5,5
99,7,1,2023-01-16 17:25:54,2023-01-16 17:26:39,hzFh7TCfswWU1XPq,2,1,1,1,2,1,1,1,5
99,7,3,2023-01-16 17:26:27,2023-01-16 17:27:35,q3hmOVIpWCZc1Szq,4,4,3,4,5,5,5,4,5
99,7,2,2023-01-16 17:25:57,2023-01-16 17:28:27,4WGytJz5Pkn1ku7y,3,3,5,5,2,4,4,2,4
100,7,3,2023-01-16 17:35:24,2023-01-16 17:36:14,GUnYNOiUqbypJEA3,4,5,1,3,4,5,1,3,5
100,7,2,2023-01-16 17:35:05,2023-01-16 17:38:03,dp6Wc9LzRtNrHKbD,1,3,2,1,4,5,3,2,5
100,7,1,2023-01-16 18:04:48,2023-01-16 18:06:50,51uyOZ8YeEL4yvCp,5,5,5,5,3,2,1,1,5
