tweetId,strategyId,annotationId,startTime,end_time,surveyCode,fluency,informativeness,persuasiveness,soundness,fluency2,informativeness2,persuasiveness2,soundness2,hatefulness
71,4,3,2023-01-14 13:16:43,2023-01-14 13:17:21,e2Vy1A1ueM8IewHj,2,1,1,1,0,0,0,0,4
67,4,3,2023-01-14 13:16:18,2023-01-14 13:17:49,imprJBQg3AEwPrUx,1,1,1,1,0,0,0,0,3
70,4,3,2023-01-14 13:16:26,2023-01-14 13:17:55,91HxmoWL8RRI6ud1,3,1,1,1,0,0,0,0,5
73,4,1,2023-01-14 13:17:35,2023-01-14 13:18:13,pdWbBc079Vag2Nwe,3,4,3,3,0,0,0,0,3
71,4,2,2023-01-14 13:16:41,2023-01-14 13:18:13,sTuDJ1D5nbb3WhAd,5,5,4,5,0,0,0,0,5
73,4,2,2023-01-14 13:17:37,2023-01-14 13:18:13,Y5q7uSTFurVT0uAv,4,5,5,5,0,0,0,0,5
74,4,3,2023-01-14 13:18:04,2023-01-14 13:18:37,VGQJFgreSsWeCSVS,4,5,4,4,0,0,0,0,4
73,4,3,2023-01-14 13:17:40,2023-01-14 13:18:37,C0Pf6774WJfZu7gU,5,5,5,5,0,0,0,0,4
75,4,1,2023-01-14 13:18:44,2023-01-14 13:19:13,QU5hP5yxIEAOrzVl,5,3,4,5,0,0,0,0,5
72,4,2,2023-01-14 13:17:16,2023-01-14 13:19:15,VLEwiX3tQUOIfH2B,5,5,5,5,0,0,0,0,5
74,4,1,2023-01-14 13:17:53,2023-01-14 13:19:26,yBGpPePUlf20MYRN,5,4,5,5,0,0,0,0,4
74,4,2,2023-01-14 13:17:55,2023-01-14 13:19:30,3zxZgvfv7wkUalSY,5,3,3,3,0,0,0,0,1
72,4,3,2023-01-14 13:17:17,2023-01-14 13:20:07,c2p7JzjpDA5c7NwD,4,2,4,4,0,0,0,0,5
76,4,1,2023-01-14 13:19:25,2023-01-14 13:20:09,JBEXahbn2IpetbwD,5,4,4,5,0,0,0,0,5
76,4,2,2023-01-14 13:19:37,2023-01-14 13:20:23,sU9eY3qnlVHlcjOS,3,4,4,5,0,0,0,0,5
75,4,3,2023-01-14 13:18:57,2023-01-14 13:20:26,UwBmgSwuMuf3DGp5,5,4,5,5,0,0,0,0,4
75,4,2,2023-01-14 13:18:54,2023-01-14 13:20:26,hM7R4MkyObj09Whj,4,5,4,4,0,0,0,0,5
76,4,3,2023-01-14 13:19:38,2023-01-14 13:20:44,h7pFWRgdTQkpHpHu,1,1,5,5,0,0,0,0,5
77,4,2,2023-01-14 13:20:11,2023-01-14 13:21:30,VPLnPQypcEWan0eq,5,2,4,5,0,0,0,0,5
77,4,3,2023-01-14 13:20:12,2023-01-14 13:21:51,AUDlHWtapVgddQZ4,5,5,5,5,0,0,0,0,5
72,4,1,2023-01-14 13:17:10,2023-01-14 13:21:53,ZcUESA8dqywBhuNC,1,1,1,1,0,0,0,0,5
78,4,1,2023-01-14 13:21:03,2023-01-14 13:22:11,flyQfqDHA3K65q06,4,5,4,5,0,0,0,0,5
78,4,2,2023-01-14 13:21:04,2023-01-14 13:22:12,qIs5i78NkvaPKa6c,5,5,5,5,0,0,0,0,5
79,4,3,2023-01-14 13:21:54,2023-01-14 13:22:29,dpp1FeXlKd3O9Ero,4,4,3,3,0,0,0,0,2
79,4,2,2023-01-14 13:21:48,2023-01-14 13:22:40,Bxg9h9bQl4wfDNhe,5,5,5,5,0,0,0,0,5
79,4,1,2023-01-14 13:21:47,2023-01-14 13:22:58,W5O3wk0ishc1RVAH,5,3,5,5,0,0,0,0,5
78,4,3,2023-01-14 13:21:26,2023-01-14 13:23:37,aPAimhPX2cj0x4co,5,5,5,5,0,0,0,0,5
80,4,3,2023-01-14 13:23:10,2023-01-14 13:23:59,8sWJou9NltqVuyly,4,4,2,3,0,0,0,0,3
77,4,1,2023-01-14 13:20:00,2023-01-14 13:24:46,PUqUTapviYBceZ5g,3,2,2,2,0,0,0,0,2
81,4,1,2023-01-14 13:23:42,2023-01-14 13:24:49,iDF8xRw0SfEJZJCX,1,3,1,1,0,0,0,0,5
81,4,2,2023-01-14 13:24:19,2023-01-14 13:24:51,2z5EsKsWxBXSbzqu,2,3,5,3,0,0,0,0,4
81,4,3,2023-01-14 13:24:32,2023-01-14 13:25:01,pynfOyG9wHDPAnBW,3,3,3,4,0,0,0,0,5
80,4,1,2023-01-14 13:22:46,2023-01-14 13:25:26,NcVHc7NcSqZS1GWI,3,4,4,5,0,0,0,0,5
82,4,2,2023-01-14 13:26:45,2023-01-14 13:28:01,9wJuvXaZCIjKzdx6,3,2,1,3,0,0,0,0,4
82,4,1,2023-01-14 13:26:19,2023-01-14 13:28:14,i1jIjotECsvRw25s,3,3,4,3,0,0,0,0,5
80,4,2,2023-01-14 13:22:51,2023-01-14 13:28:29,y0F2i7BOSqy4flvu,3,4,4,5,0,0,0,0,5
82,4,3,2023-01-14 13:27:14,2023-01-14 13:30:03,e8VgYY7yoIYtSX3P,4,2,1,1,0,0,0,0,4
83,4,3,2023-01-14 13:29:29,2023-01-14 13:30:17,OEh9oSPPLwZUu9M9,1,2,1,1,0,0,0,0,5
83,4,2,2023-01-14 13:29:21,2023-01-14 13:30:32,O2BajXD5RlmZoezs,3,1,2,2,0,0,0,0,5
83,4,1,2023-01-14 13:28:38,2023-01-14 13:30:33,zQqkll2LZw2AAd04,5,4,5,5,0,0,0,0,5
84,4,1,2023-01-14 13:30:23,2023-01-14 13:31:18,Ze0J3tFkteieAGBE,3,4,4,4,0,0,0,0,5
84,4,3,2023-01-14 13:31:11,2023-01-14 13:31:52,Noa5xBcQfsVnzWeB,5,4,5,5,0,0,0,0,5
84,4,2,2023-01-14 13:31:00,2023-01-14 13:32:06,cHBRWskrDGOETfgr,4,4,4,4,0,0,0,0,5
85,4,3,2023-01-14 13:32:22,2023-01-14 13:33:09,QqYqJ2hvZDOa7kHO,2,1,1,1,0,0,0,0,5
85,4,1,2023-01-14 13:31:52,2023-01-14 13:33:46,p4BRSk6VqHicg6C2,5,5,5,5,0,0,0,0,5
85,4,2,2023-01-14 13:32:13,2023-01-14 13:34:58,kZ2MXkQypJxJ1qoV,1,2,3,2,0,0,0,0,5
86,4,1,2023-01-14 13:33:21,2023-01-14 13:35:02,EOSkJsHP9Cjc6xAz,3,4,4,4,0,0,0,0,5
86,4,3,2023-01-14 13:34:21,2023-01-14 13:36:01,QCwDT6XykHEfe4vV,5,5,5,5,0,0,0,0,5
86,4,2,2023-01-14 13:33:32,2023-01-14 13:36:19,gxWp18JIjmqlYkpK,5,1,1,1,0,0,0,0,1
87,4,2,2023-01-14 13:35:47,2023-01-14 13:36:31,XNLeQceeMWSv5Uge,2,1,1,1,0,0,0,0,5
87,4,3,2023-01-14 13:35:51,2023-01-14 13:36:52,wCctNfSCBnUfJmew,2,5,5,5,0,0,0,0,5
87,4,1,2023-01-14 13:35:44,2023-01-14 13:37:27,mNVP5Tg6t0JjMe48,4,5,4,5,0,0,0,0,4
88,4,3,2023-01-14 13:41:42,2023-01-14 13:42:55,U7Z0hwQ6e6JN4UuO,4,4,1,1,0,0,0,0,1
88,4,2,2023-01-14 13:41:26,2023-01-14 13:46:06,Hy9i24hWCob2rHDk,5,5,5,5,0,0,0,0,5
89,4,1,2023-01-14 13:46:02,2023-01-14 13:47:59,buavQjLukSdnNJoX,4,5,3,5,0,0,0,0,5
89,4,2,2023-01-14 13:47:31,2023-01-14 13:48:22,d3JKa8XZh8F3U8Go,3,2,3,3,0,0,0,0,5
89,4,3,2023-01-14 13:47:48,2023-01-14 13:49:17,U3gXSZ51MNzDUzkM,4,4,4,4,0,0,0,0,5
88,4,1,2023-01-14 13:41:11,2023-01-14 13:50:59,Bc8OStclgBeQ7qr4,3,3,3,4,0,0,0,0,3
90,4,1,2023-01-14 13:51:19,2023-01-14 13:52:03,nax7RonTrhap7DT4,5,4,4,5,0,0,0,0,5
90,4,2,2023-01-14 13:51:44,2023-01-14 13:53:37,yB7LkRIeYo8Rlj1K,4,2,3,5,0,0,0,0,5
90,4,3,2023-01-14 13:52:21,2023-01-14 13:53:49,vdj4OURSJv4nLfG4,1,2,1,1,0,0,0,0,5
91,4,1,2023-01-14 13:56:05,2023-01-14 13:58:50,khx0C3pr3axgVRkP,5,5,4,5,0,0,0,0,5
91,4,3,2023-01-14 13:58:37,2023-01-14 14:00:09,y9wgfWj58znrFNRg,5,5,5,5,0,0,0,0,5
91,4,2,2023-01-14 13:58:15,2023-01-14 14:01:28,YomanhJ7ynAynxbl,4,3,4,4,0,0,0,0,5
92,4,1,2023-01-14 14:01:45,2023-01-14 14:02:24,oZntC94hy9rHSkVx,3,3,4,3,0,0,0,0,3
92,4,2,2023-01-14 14:01:54,2023-01-14 14:03:05,Oz428jTKWRawKZaj,4,3,4,5,0,0,0,0,5
92,4,3,2023-01-14 14:02:00,2023-01-14 14:03:35,8Yg7rFgdNLudbhNb,4,4,5,5,0,0,0,0,5
93,4,1,2023-01-14 14:02:50,2023-01-14 14:03:48,Uzi7WMkotkoSNofF,1,1,1,1,0,0,0,0,5
93,4,2,2023-01-14 14:03:17,2023-01-14 14:04:40,AjxZ2UYkNZqDLa3T,4,5,5,4,0,0,0,0,4
93,4,3,2023-01-14 14:06:28,2023-01-14 14:07:33,Br91MxnnAmuaiaxV,5,5,5,5,0,0,0,0,5
94,4,2,2023-01-14 14:07:28,2023-01-14 14:08:39,pAMAuaEGvni1gZ3r,3,3,2,2,0,0,0,0,3
94,4,3,2023-01-14 14:08:28,2023-01-14 14:10:02,bos44tWqVr0AHZIo,3,2,1,1,0,0,0,0,5
95,4,1,2023-01-14 14:11:19,2023-01-14 14:11:45,6HJ86SDzeqmvtca3,4,5,4,4,0,0,0,0,4
95,4,2,2023-01-14 14:11:57,2023-01-14 14:13:15,IBSwiKmrQr1nwpHu,4,5,5,5,0,0,0,0,5
95,4,3,2023-01-14 14:18:54,2023-01-14 14:21:21,m5K0puoXe7XNr0bZ,4,4,3,4,0,0,0,0,4
96,4,1,2023-01-14 14:20:58,2023-01-14 14:22:44,Jo0hrVHGKJ8ZTYel,5,4,5,5,0,0,0,0,5
96,4,2,2023-01-14 14:21:20,2023-01-14 14:22:53,kfpqZWdATUpOamBx,1,2,1,3,0,0,0,0,4
96,4,3,2023-01-14 14:22:40,2023-01-14 14:24:28,SgNfY2SRbG0Iyi83,4,4,3,4,0,0,0,0,4
97,4,1,2023-01-14 14:23:33,2023-01-14 14:25:39,4C0mzMeYWtZfR3nT,5,5,5,5,0,0,0,0,5
97,4,3,2023-01-14 14:24:33,2023-01-14 14:26:35,NZzBpmgfdEQqObxM,4,5,1,4,0,0,0,0,5
94,4,1,2023-01-14 14:29:51,2023-01-14 14:32:58,gu5dBKK6PzKHR862,1,1,2,4,0,0,0,0,4
98,4,2,2023-01-14 14:33:26,2023-01-14 14:35:13,QjVFgJoCQqKPpqMC,3,4,5,5,0,0,0,0,5
98,4,3,2023-01-14 14:36:25,2023-01-14 14:37:04,nvNcI1ZIH1QAIuZL,4,4,4,4,0,0,0,0,3
98,4,1,2023-01-14 14:32:18,2023-01-14 14:37:51,zfgQbvBd5JUjEAS0,5,1,2,1,0,0,0,0,5
99,4,1,2023-01-14 14:45:17,2023-01-14 14:46:20,SRqrHzrjhwUJ7T96,4,2,2,5,0,0,0,0,5
99,4,2,2023-01-14 14:50:35,2023-01-14 14:51:04,N1D32hxAJwJwvmgD,4,5,4,5,0,0,0,0,5
99,4,3,2023-01-14 14:52:51,2023-01-14 14:55:23,Ki1MvXDuPdC04AlK,2,3,3,3,0,0,0,0,3
100,4,1,2023-01-14 15:09:05,2023-01-14 15:09:37,bYk4OaNEqU45HZcI,5,5,4,5,0,0,0,0,5
100,4,3,2023-01-14 15:17:02,2023-01-14 15:17:47,Y27uhaOXxYkaGABc,2,3,4,4,0,0,0,0,5
97,4,2,2023-01-14 15:30:03,2023-01-14 15:31:12,dHvhbz0B2ter2sLv,5,5,5,5,0,0,0,0,5
100,4,2,2023-01-14 15:30:14,2023-01-14 15:31:23,Ms2q5Worl4hUThcd,3,4,3,3,0,0,0,0,5
